Acc,Loss,Elapsed,Nodes,Arch
97.72,0.021148204803466797,607.9546060562134,3140.0,1x149-1x101-1x102-1x99-1x91-1x86
97.78,0.001718444749712944,399.03821897506714,3136.0,1x115-1x90-1x94-1x97-1x86-1x77
97.57,0.041050735861063004,544.4634170532227,3339.0,1x122-1x94-1x88-1x84-1x75-1x60
