Acc,Loss,Elapsed,Nodes,Arch
97.62,0.016080593690276146,221.78682017326355,4713.0,1x96-1x55-1x52-1x59-1x40-1x29
97.75,0.0031203620601445436,149.14386415481567,4345.0,1x91-1x55-1x60-1x67-1x53-1x28
97.67,0.03648097813129425,162.93752193450928,3474.0,1x91-2x62-1x57-1x36-1x27
