Acc,Loss,Elapsed,Nodes,Arch
97.71,0.006834089756011963,8.567550897598267,13006.0,1x36-1x74
97.57,0.03329525887966156,7.2071380615234375,7195.0,1x35-1x83
97.61,0.043944984674453735,9.5472731590271,5906.0,1x32-1x70
