Acc,Loss,Elapsed,Nodes,Arch
97.52,0.020988034084439278,180.09363913536072,3073.0,1x39-1x82-2x61-1x60-1x54
97.47,0.006292944308370352,79.22250008583069,7566.0,1x44-1x71-1x49-1x53-1x49-1x45
97.21,0.023822186514735222,44.23582196235657,11417.0,1x37-1x72-1x48-1x51-1x48-1x46
