Acc,Loss,Elapsed,Nodes,Arch
96.56,0.11194175481796265,0.5124120712280273,1.0,2x25
96.75,0.041130878031253815,0.43808794021606445,1.0,2x25
96.55,0.008567617274820805,0.3566601276397705,1.0,2x25
