Acc,Loss,Elapsed,Nodes,Arch
95.78,0.12816393375396729,0.36814284324645996,38.0,1x15-1x14
95.81,0.1240130364894867,0.4924001693725586,54.0,2x13
95.99,0.13771571218967438,0.39330410957336426,77.0,1x15-1x13
