Acc,Loss,Elapsed,Nodes,Arch
96.78,0.0574316643178463,0.7298400402069092,80.0,1x25-1x21
96.43,0.044073086231946945,0.9647607803344727,156.0,1x25-1x17
96.24,0.11047685891389847,0.6146841049194336,6.0,1x25-1x20
