Acc,Loss,Elapsed,Nodes,Arch
96.56,0.11194175481796265,2.0976250171661377,2286.0,2x25
96.75,0.041130878031253815,0.9658498764038086,157.0,2x25
96.55,0.008567617274820805,1.271254062652588,739.0,2x25
