Acc,Loss,Elapsed,Nodes,Arch
96.05,0.04660062864422798,0.39519691467285156,287.0,1x13-1x15
96.19,0.1950472742319107,0.17445898056030273,1.0,2x15
94.95,0.19377052783966064,0.14489293098449707,1.0,1x14-1x15
