Acc,Loss,Elapsed,Nodes,Arch
95.58,0.15922397375106812,0.40387892723083496,113.0,1x14-1x13
95.86,0.1845768243074417,0.3028678894042969,7.0,1x14-1x12
95.44,0.12067237496376038,0.3608429431915283,164.0,2x14
